date,warehouse,part_name,inventory_level
05-02-2024,WM4,air_filter,188
05-02-2024,WM4,brake_pad_left,221
05-02-2024,WM4,brake_pad_right,249
05-02-2024,WM4,engine_oil_filter,207
05-02-2024,WM4,fuel_filter,187
05-02-2024,WM4,wiper_blade,177
06-02-2024,WM1,air_filter,215
06-02-2024,WM1,brake_pad_left,145
06-02-2024,WM1,brake_pad_right,160
06-02-2024,WM1,engine_oil_filter,324
06-02-2024,WM1,fuel_filter,141
06-02-2024,WM1,wiper_blade,270
06-02-2024,WM2,air_filter,321
06-02-2024,WM2,brake_pad_left,161
06-02-2024,WM2,brake_pad_right,198
06-02-2024,WM2,engine_oil_filter,222
06-02-2024,WM2,fuel_filter,185
06-02-2024,WM2,wiper_blade,235
06-02-2024,WM3,air_filter,260
06-02-2024,WM3,brake_pad_left,242
06-02-2024,WM3,brake_pad_right,180
06-02-2024,WM3,engine_oil_filter,204
06-02-2024,WM3,fuel_filter,243
06-02-2024,WM3,wiper_blade,302
06-02-2024,WM4,air_filter,253
06-02-2024,WM4,brake_pad_left,238
06-02-2024,WM4,brake_pad_right,256
06-02-2024,WM4,engine_oil_filter,215
06-02-2024,WM4,fuel_filter,269
06-02-2024,WM4,wiper_blade,257
07-02-2024,WM1,air_filter,235
07-02-2024,WM1,brake_pad_left,202
07-02-2024,WM1,brake_pad_right,268
07-02-2024,WM1,engine_oil_filter,164
07-02-2024,WM1,fuel_filter,170
07-02-2024,WM1,wiper_blade,265
07-02-2024,WM2,air_filter,259
07-02-2024,WM2,brake_pad_left,213
07-02-2024,WM2,brake_pad_right,273
07-02-2024,WM2,engine_oil_filter,156
07-02-2024,WM2,fuel_filter,285
07-02-2024,WM2,wiper_blade,222
07-02-2024,WM3,air_filter,200
07-02-2024,WM3,brake_pad_left,291
07-02-2024,WM3,brake_pad_right,153
07-02-2024,WM3,engine_oil_filter,139
07-02-2024,WM3,fuel_filter,293
07-02-2024,WM3,wiper_blade,177
07-02-2024,WM4,air_filter,238
07-02-2024,WM4,brake_pad_left,225
07-02-2024,WM4,brake_pad_right,300
07-02-2024,WM4,engine_oil_filter,146
07-02-2024,WM4,fuel_filter,268
07-02-2024,WM4,wiper_blade,199
08-02-2024,WM1,air_filter,235
08-02-2024,WM1,brake_pad_left,176
08-02-2024,WM1,brake_pad_right,206
08-02-2024,WM1,engine_oil_filter,202
08-02-2024,WM1,fuel_filter,191
08-02-2024,WM1,wiper_blade,290
08-02-2024,WM2,air_filter,239
08-02-2024,WM2,brake_pad_left,206
08-02-2024,WM2,brake_pad_right,267
08-02-2024,WM2,engine_oil_filter,268
08-02-2024,WM2,fuel_filter,137
08-02-2024,WM2,wiper_blade,186
08-02-2024,WM3,air_filter,258
08-02-2024,WM3,brake_pad_left,228
08-02-2024,WM3,brake_pad_right,202
08-02-2024,WM3,engine_oil_filter,251
08-02-2024,WM3,fuel_filter,248
08-02-2024,WM3,wiper_blade,128
08-02-2024,WM4,air_filter,189
08-02-2024,WM4,brake_pad_left,193
08-02-2024,WM4,brake_pad_right,245
08-02-2024,WM4,engine_oil_filter,330
08-02-2024,WM4,fuel_filter,149
08-02-2024,WM4,wiper_blade,294
09-02-2024,WM1,air_filter,216
09-02-2024,WM1,brake_pad_left,177
09-02-2024,WM1,brake_pad_right,156
09-02-2024,WM1,engine_oil_filter,323
09-02-2024,WM1,fuel_filter,154
09-02-2024,WM1,wiper_blade,250
09-02-2024,WM2,air_filter,163
09-02-2024,WM2,brake_pad_left,204
09-02-2024,WM2,brake_pad_right,201
09-02-2024,WM2,engine_oil_filter,193
09-02-2024,WM2,fuel_filter,223
09-02-2024,WM2,wiper_blade,282
09-02-2024,WM3,air_filter,273
09-02-2024,WM3,brake_pad_left,203
09-02-2024,WM3,brake_pad_right,189
09-02-2024,WM3,engine_oil_filter,160
09-02-2024,WM3,fuel_filter,308
09-02-2024,WM3,wiper_blade,253
09-02-2024,WM4,air_filter,170
09-02-2024,WM4,brake_pad_left,243
09-02-2024,WM4,brake_pad_right,246
09-02-2024,WM4,engine_oil_filter,276
09-02-2024,WM4,fuel_filter,194
09-02-2024,WM4,wiper_blade,280
10-02-2024,WM1,air_filter,165
10-02-2024,WM1,brake_pad_left,180
10-02-2024,WM1,brake_pad_right,202
10-02-2024,WM1,engine_oil_filter,272
10-02-2024,WM1,fuel_filter,189
10-02-2024,WM1,wiper_blade,302
10-02-2024,WM2,air_filter,209
10-02-2024,WM2,brake_pad_left,234
10-02-2024,WM2,brake_pad_right,239
10-02-2024,WM2,engine_oil_filter,281
10-02-2024,WM2,fuel_filter,246
10-02-2024,WM2,wiper_blade,243
10-02-2024,WM3,air_filter,301
10-02-2024,WM3,brake_pad_left,281
10-02-2024,WM3,brake_pad_right,192
10-02-2024,WM3,engine_oil_filter,226
10-02-2024,WM3,fuel_filter,275
10-02-2024,WM3,wiper_blade,166
10-02-2024,WM4,air_filter,273
10-02-2024,WM4,brake_pad_left,207
10-02-2024,WM4,brake_pad_right,197
10-02-2024,WM4,engine_oil_filter,267
10-02-2024,WM4,fuel_filter,247
10-02-2024,WM4,wiper_blade,246
11-02-2024,WM1,air_filter,282
11-02-2024,WM1,brake_pad_left,214
11-02-2024,WM1,brake_pad_right,251
11-02-2024,WM1,engine_oil_filter,172
11-02-2024,WM1,fuel_filter,232
11-02-2024,WM1,wiper_blade,216
11-02-2024,WM2,air_filter,257
11-02-2024,WM2,brake_pad_left,266
11-02-2024,WM2,brake_pad_right,231
11-02-2024,WM2,engine_oil_filter,263
11-02-2024,WM2,fuel_filter,229
11-02-2024,WM2,wiper_blade,189
11-02-2024,WM3,air_filter,193
11-02-2024,WM3,brake_pad_left,233
11-02-2024,WM3,brake_pad_right,225
11-02-2024,WM3,engine_oil_filter,161
11-02-2024,WM3,fuel_filter,218
11-02-2024,WM3,wiper_blade,240
11-02-2024,WM4,air_filter,224
11-02-2024,WM4,brake_pad_left,250
11-02-2024,WM4,brake_pad_right,249
11-02-2024,WM4,engine_oil_filter,281
11-02-2024,WM4,fuel_filter,138
11-02-2024,WM4,wiper_blade,258
12-02-2024,WM1,air_filter,120
12-02-2024,WM1,brake_pad_left,282
12-02-2024,WM1,brake_pad_right,204
12-02-2024,WM1,engine_oil_filter,297
12-02-2024,WM1,fuel_filter,202
12-02-2024,WM1,wiper_blade,287
12-02-2024,WM2,air_filter,173
12-02-2024,WM2,brake_pad_left,242
12-02-2024,WM2,brake_pad_right,246
12-02-2024,WM2,engine_oil_filter,326
12-02-2024,WM2,fuel_filter,303
12-02-2024,WM2,wiper_blade,257
12-02-2024,WM3,air_filter,256
12-02-2024,WM3,brake_pad_left,167
12-02-2024,WM3,brake_pad_right,141
12-02-2024,WM3,engine_oil_filter,322
12-02-2024,WM3,fuel_filter,268
12-02-2024,WM3,wiper_blade,254
12-02-2024,WM4,air_filter,129
12-02-2024,WM4,brake_pad_left,211
12-02-2024,WM4,brake_pad_right,257
12-02-2024,WM4,engine_oil_filter,245
12-02-2024,WM4,fuel_filter,189
12-02-2024,WM4,wiper_blade,214
13-02-2024,WM1,air_filter,318
13-02-2024,WM1,brake_pad_left,289
13-02-2024,WM1,brake_pad_right,206
13-02-2024,WM1,engine_oil_filter,173
13-02-2024,WM1,fuel_filter,246
13-02-2024,WM1,wiper_blade,224
13-02-2024,WM2,air_filter,284
13-02-2024,WM2,brake_pad_left,153
13-02-2024,WM2,brake_pad_right,176
13-02-2024,WM2,engine_oil_filter,223
13-02-2024,WM2,fuel_filter,221
13-02-2024,WM2,wiper_blade,227
13-02-2024,WM3,air_filter,304
13-02-2024,WM3,brake_pad_left,89
13-02-2024,WM3,brake_pad_right,214
13-02-2024,WM3,engine_oil_filter,203
13-02-2024,WM3,fuel_filter,293
13-02-2024,WM3,wiper_blade,176
13-02-2024,WM4,air_filter,189
13-02-2024,WM4,brake_pad_left,282
13-02-2024,WM4,brake_pad_right,205
13-02-2024,WM4,engine_oil_filter,173
13-02-2024,WM4,fuel_filter,198
13-02-2024,WM4,wiper_blade,237
14-02-2024,WM1,air_filter,208
14-02-2024,WM1,brake_pad_left,303
14-02-2024,WM1,brake_pad_right,235
14-02-2024,WM1,engine_oil_filter,181
14-02-2024,WM1,fuel_filter,151
14-02-2024,WM1,wiper_blade,195
14-02-2024,WM2,air_filter,300
14-02-2024,WM2,brake_pad_left,196
14-02-2024,WM2,brake_pad_right,172
14-02-2024,WM2,engine_oil_filter,252
14-02-2024,WM2,fuel_filter,173
14-02-2024,WM2,wiper_blade,293
14-02-2024,WM3,air_filter,188
14-02-2024,WM3,brake_pad_left,239
14-02-2024,WM3,brake_pad_right,258
14-02-2024,WM3,engine_oil_filter,198
14-02-2024,WM3,fuel_filter,216
14-02-2024,WM3,wiper_blade,262
14-02-2024,WM4,air_filter,218
14-02-2024,WM4,brake_pad_left,203
14-02-2024,WM4,brake_pad_right,161
14-02-2024,WM4,engine_oil_filter,191
14-02-2024,WM4,fuel_filter,240
14-02-2024,WM4,wiper_blade,227
15-02-2024,WM1,air_filter,217
15-02-2024,WM1,brake_pad_left,175
15-02-2024,WM1,brake_pad_right,237
15-02-2024,WM1,engine_oil_filter,284
15-02-2024,WM1,fuel_filter,223
15-02-2024,WM1,wiper_blade,248
15-02-2024,WM2,air_filter,150
15-02-2024,WM2,brake_pad_left,161
15-02-2024,WM2,brake_pad_right,155
15-02-2024,WM2,engine_oil_filter,259
15-02-2024,WM2,fuel_filter,139
15-02-2024,WM2,wiper_blade,228
15-02-2024,WM3,air_filter,255
15-02-2024,WM3,brake_pad_left,202
15-02-2024,WM3,brake_pad_right,256
15-02-2024,WM3,engine_oil_filter,207
15-02-2024,WM3,fuel_filter,230
15-02-2024,WM3,wiper_blade,254
15-02-2024,WM4,air_filter,243
15-02-2024,WM4,brake_pad_left,216
15-02-2024,WM4,brake_pad_right,147
15-02-2024,WM4,engine_oil_filter,250
15-02-2024,WM4,fuel_filter,209
15-02-2024,WM4,wiper_blade,326
16-02-2024,WM1,air_filter,209
16-02-2024,WM1,brake_pad_left,189
16-02-2024,WM1,brake_pad_right,159
16-02-2024,WM1,engine_oil_filter,161
16-02-2024,WM1,fuel_filter,267
16-02-2024,WM1,wiper_blade,280
16-02-2024,WM2,air_filter,280
16-02-2024,WM2,brake_pad_left,268
16-02-2024,WM2,brake_pad_right,299
16-02-2024,WM2,engine_oil_filter,263
16-02-2024,WM2,fuel_filter,191
16-02-2024,WM2,wiper_blade,187
16-02-2024,WM3,air_filter,209
16-02-2024,WM3,brake_pad_left,260
16-02-2024,WM3,brake_pad_right,240
16-02-2024,WM3,engine_oil_filter,177
16-02-2024,WM3,fuel_filter,243
16-02-2024,WM3,wiper_blade,251
16-02-2024,WM4,air_filter,226
16-02-2024,WM4,brake_pad_left,253
16-02-2024,WM4,brake_pad_right,273
16-02-2024,WM4,engine_oil_filter,288
16-02-2024,WM4,fuel_filter,223
16-02-2024,WM4,wiper_blade,231
17-02-2024,WM1,air_filter,239
17-02-2024,WM1,brake_pad_left,177
17-02-2024,WM1,brake_pad_right,218
17-02-2024,WM1,engine_oil_filter,195
17-02-2024,WM1,fuel_filter,223
17-02-2024,WM1,wiper_blade,237
17-02-2024,WM2,air_filter,230
17-02-2024,WM2,brake_pad_left,160
17-02-2024,WM2,brake_pad_right,301
17-02-2024,WM2,engine_oil_filter,208
17-02-2024,WM2,fuel_filter,153
17-02-2024,WM2,wiper_blade,203
17-02-2024,WM3,air_filter,215
17-02-2024,WM3,brake_pad_left,176
17-02-2024,WM3,brake_pad_right,229
17-02-2024,WM3,engine_oil_filter,275
17-02-2024,WM3,fuel_filter,281
17-02-2024,WM3,wiper_blade,338
17-02-2024,WM4,air_filter,223
17-02-2024,WM4,brake_pad_left,286
17-02-2024,WM4,brake_pad_right,182
17-02-2024,WM4,engine_oil_filter,266
17-02-2024,WM4,fuel_filter,168
17-02-2024,WM4,wiper_blade,284
18-02-2024,WM1,air_filter,166
18-02-2024,WM1,brake_pad_left,166
18-02-2024,WM1,brake_pad_right,248
18-02-2024,WM1,engine_oil_filter,171
18-02-2024,WM1,fuel_filter,164
18-02-2024,WM1,wiper_blade,296
18-02-2024,WM2,air_filter,270
18-02-2024,WM2,brake_pad_left,155
18-02-2024,WM2,brake_pad_right,233
18-02-2024,WM2,engine_oil_filter,241
18-02-2024,WM2,fuel_filter,272
18-02-2024,WM2,wiper_blade,262
18-02-2024,WM3,air_filter,210
18-02-2024,WM3,brake_pad_left,189
18-02-2024,WM3,brake_pad_right,137
18-02-2024,WM3,engine_oil_filter,290
18-02-2024,WM3,fuel_filter,201
18-02-2024,WM3,wiper_blade,262
18-02-2024,WM4,air_filter,336
18-02-2024,WM4,brake_pad_left,257
18-02-2024,WM4,brake_pad_right,224
18-02-2024,WM4,engine_oil_filter,224
18-02-2024,WM4,fuel_filter,244
18-02-2024,WM4,wiper_blade,220
19-02-2024,WM1,air_filter,162
19-02-2024,WM1,brake_pad_left,259
19-02-2024,WM1,brake_pad_right,230
19-02-2024,WM1,engine_oil_filter,262
19-02-2024,WM1,fuel_filter,205
19-02-2024,WM1,wiper_blade,274
19-02-2024,WM2,air_filter,217
19-02-2024,WM2,brake_pad_left,209
19-02-2024,WM2,brake_pad_right,290
19-02-2024,WM2,engine_oil_filter,128
19-02-2024,WM2,fuel_filter,217
19-02-2024,WM2,wiper_blade,241
19-02-2024,WM3,air_filter,179
19-02-2024,WM3,brake_pad_left,152
19-02-2024,WM3,brake_pad_right,189
19-02-2024,WM3,engine_oil_filter,224
19-02-2024,WM3,fuel_filter,188
19-02-2024,WM3,wiper_blade,277
19-02-2024,WM4,air_filter,210
19-02-2024,WM4,brake_pad_left,250
19-02-2024,WM4,brake_pad_right,219
19-02-2024,WM4,engine_oil_filter,273
19-02-2024,WM4,fuel_filter,176
19-02-2024,WM4,wiper_blade,264
20-02-2024,WM1,air_filter,167
20-02-2024,WM1,brake_pad_left,213
20-02-2024,WM1,brake_pad_right,212
20-02-2024,WM1,engine_oil_filter,206
20-02-2024,WM1,fuel_filter,236
20-02-2024,WM1,wiper_blade,295
20-02-2024,WM2,air_filter,215
20-02-2024,WM2,brake_pad_left,172
20-02-2024,WM2,brake_pad_right,270
20-02-2024,WM2,engine_oil_filter,304
20-02-2024,WM2,fuel_filter,169
20-02-2024,WM2,wiper_blade,243
20-02-2024,WM3,air_filter,181
20-02-2024,WM3,brake_pad_left,240
20-02-2024,WM3,brake_pad_right,212
20-02-2024,WM3,engine_oil_filter,254
20-02-2024,WM3,fuel_filter,200
20-02-2024,WM3,wiper_blade,268
20-02-2024,WM4,air_filter,164
20-02-2024,WM4,brake_pad_left,170
20-02-2024,WM4,brake_pad_right,252
20-02-2024,WM4,engine_oil_filter,172
20-02-2024,WM4,fuel_filter,169
20-02-2024,WM4,wiper_blade,220
21-02-2024,WM1,air_filter,204
21-02-2024,WM1,brake_pad_left,272
21-02-2024,WM1,brake_pad_right,205
21-02-2024,WM1,engine_oil_filter,198
21-02-2024,WM1,fuel_filter,140
21-02-2024,WM1,wiper_blade,226
21-02-2024,WM2,air_filter,228
21-02-2024,WM2,brake_pad_left,225
21-02-2024,WM2,brake_pad_right,115
21-02-2024,WM2,engine_oil_filter,294
21-02-2024,WM2,fuel_filter,217
21-02-2024,WM2,wiper_blade,297
21-02-2024,WM3,air_filter,164
21-02-2024,WM3,brake_pad_left,243
21-02-2024,WM3,brake_pad_right,257
21-02-2024,WM3,engine_oil_filter,185
21-02-2024,WM3,fuel_filter,144
21-02-2024,WM3,wiper_blade,173
21-02-2024,WM4,air_filter,301
21-02-2024,WM4,brake_pad_left,188
21-02-2024,WM4,brake_pad_right,190
21-02-2024,WM4,engine_oil_filter,169
21-02-2024,WM4,fuel_filter,207
21-02-2024,WM4,wiper_blade,245
22-02-2024,WM1,air_filter,242
22-02-2024,WM1,brake_pad_left,271
22-02-2024,WM1,brake_pad_right,273
22-02-2024,WM1,engine_oil_filter,205
22-02-2024,WM1,fuel_filter,131
22-02-2024,WM1,wiper_blade,196
22-02-2024,WM2,air_filter,218
22-02-2024,WM2,brake_pad_left,226
22-02-2024,WM2,brake_pad_right,238
22-02-2024,WM2,engine_oil_filter,240
22-02-2024,WM2,fuel_filter,160
22-02-2024,WM2,wiper_blade,334
22-02-2024,WM3,air_filter,233
22-02-2024,WM3,brake_pad_left,164
22-02-2024,WM3,brake_pad_right,276
22-02-2024,WM3,engine_oil_filter,231
22-02-2024,WM3,fuel_filter,195
22-02-2024,WM3,wiper_blade,263
22-02-2024,WM4,air_filter,251
22-02-2024,WM4,brake_pad_left,222
22-02-2024,WM4,brake_pad_right,232
22-02-2024,WM4,engine_oil_filter,197
22-02-2024,WM4,fuel_filter,156
22-02-2024,WM4,wiper_blade,239
23-02-2024,WM1,air_filter,229
23-02-2024,WM1,brake_pad_left,196
23-02-2024,WM1,brake_pad_right,159
23-02-2024,WM1,engine_oil_filter,209
23-02-2024,WM1,fuel_filter,261
23-02-2024,WM1,wiper_blade,279
23-02-2024,WM2,air_filter,314
23-02-2024,WM2,brake_pad_left,181
23-02-2024,WM2,brake_pad_right,234
23-02-2024,WM2,engine_oil_filter,228
23-02-2024,WM2,fuel_filter,225
23-02-2024,WM2,wiper_blade,274
23-02-2024,WM3,air_filter,233
23-02-2024,WM3,brake_pad_left,176
23-02-2024,WM3,brake_pad_right,252
23-02-2024,WM3,engine_oil_filter,217
23-02-2024,WM3,fuel_filter,244
23-02-2024,WM3,wiper_blade,129
23-02-2024,WM4,air_filter,227
23-02-2024,WM4,brake_pad_left,274
23-02-2024,WM4,brake_pad_right,163
23-02-2024,WM4,engine_oil_filter,199
23-02-2024,WM4,fuel_filter,204
23-02-2024,WM4,wiper_blade,249
24-02-2024,WM1,air_filter,147
24-02-2024,WM1,brake_pad_left,227
24-02-2024,WM1,brake_pad_right,234
24-02-2024,WM1,engine_oil_filter,229
24-02-2024,WM1,fuel_filter,219
24-02-2024,WM1,wiper_blade,303
24-02-2024,WM2,air_filter,276
24-02-2024,WM2,brake_pad_left,226
24-02-2024,WM2,brake_pad_right,247
24-02-2024,WM2,engine_oil_filter,274
24-02-2024,WM2,fuel_filter,212
24-02-2024,WM2,wiper_blade,205
24-02-2024,WM3,air_filter,209
24-02-2024,WM3,brake_pad_left,272
24-02-2024,WM3,brake_pad_right,298
24-02-2024,WM3,engine_oil_filter,230
24-02-2024,WM3,fuel_filter,268
24-02-2024,WM3,wiper_blade,173
24-02-2024,WM4,air_filter,245
24-02-2024,WM4,brake_pad_left,249
24-02-2024,WM4,brake_pad_right,238
24-02-2024,WM4,engine_oil_filter,308
24-02-2024,WM4,fuel_filter,213
24-02-2024,WM4,wiper_blade,203
25-02-2024,WM1,air_filter,252
25-02-2024,WM1,brake_pad_left,212
25-02-2024,WM1,brake_pad_right,249
25-02-2024,WM1,engine_oil_filter,209
25-02-2024,WM1,fuel_filter,264
25-02-2024,WM1,wiper_blade,258
25-02-2024,WM2,air_filter,200
25-02-2024,WM2,brake_pad_left,254
25-02-2024,WM2,brake_pad_right,204
25-02-2024,WM2,engine_oil_filter,214
25-02-2024,WM2,fuel_filter,160
25-02-2024,WM2,wiper_blade,214
25-02-2024,WM3,air_filter,233
25-02-2024,WM3,brake_pad_left,256
25-02-2024,WM3,brake_pad_right,197
25-02-2024,WM3,engine_oil_filter,234
25-02-2024,WM3,fuel_filter,240
25-02-2024,WM3,wiper_blade,225
25-02-2024,WM4,air_filter,169
25-02-2024,WM4,brake_pad_left,169
25-02-2024,WM4,brake_pad_right,198
25-02-2024,WM4,engine_oil_filter,140
25-02-2024,WM4,fuel_filter,154
25-02-2024,WM4,wiper_blade,258
26-02-2024,WM1,air_filter,284
26-02-2024,WM1,brake_pad_left,279
26-02-2024,WM1,brake_pad_right,239
26-02-2024,WM1,engine_oil_filter,225
26-02-2024,WM1,fuel_filter,225
26-02-2024,WM1,wiper_blade,241
26-02-2024,WM2,air_filter,275
26-02-2024,WM2,brake_pad_left,237
26-02-2024,WM2,brake_pad_right,199
26-02-2024,WM2,engine_oil_filter,164
26-02-2024,WM2,fuel_filter,184
26-02-2024,WM2,wiper_blade,158
26-02-2024,WM3,air_filter,269
26-02-2024,WM3,brake_pad_left,244
26-02-2024,WM3,brake_pad_right,171
26-02-2024,WM3,engine_oil_filter,199
26-02-2024,WM3,fuel_filter,279
26-02-2024,WM3,wiper_blade,308
26-02-2024,WM4,air_filter,168
26-02-2024,WM4,brake_pad_left,213
26-02-2024,WM4,brake_pad_right,160
26-02-2024,WM4,engine_oil_filter,237
26-02-2024,WM4,fuel_filter,165
26-02-2024,WM4,wiper_blade,290
27-02-2024,WM1,air_filter,199
27-02-2024,WM1,brake_pad_left,182
27-02-2024,WM1,brake_pad_right,240
27-02-2024,WM1,engine_oil_filter,266
27-02-2024,WM1,fuel_filter,230
27-02-2024,WM1,wiper_blade,271
27-02-2024,WM2,air_filter,179
27-02-2024,WM2,brake_pad_left,247
27-02-2024,WM2,brake_pad_right,163
27-02-2024,WM2,engine_oil_filter,188
27-02-2024,WM2,fuel_filter,272
27-02-2024,WM2,wiper_blade,208
27-02-2024,WM3,air_filter,283
27-02-2024,WM3,brake_pad_left,264
27-02-2024,WM3,brake_pad_right,295
27-02-2024,WM3,engine_oil_filter,310
27-02-2024,WM3,fuel_filter,224
27-02-2024,WM3,wiper_blade,270
27-02-2024,WM4,air_filter,169
27-02-2024,WM4,brake_pad_left,188
27-02-2024,WM4,brake_pad_right,273
27-02-2024,WM4,engine_oil_filter,275
27-02-2024,WM4,fuel_filter,193
27-02-2024,WM4,wiper_blade,244
28-02-2024,WM1,air_filter,189
28-02-2024,WM1,brake_pad_left,262
28-02-2024,WM1,brake_pad_right,198
28-02-2024,WM1,engine_oil_filter,188
28-02-2024,WM1,fuel_filter,192
28-02-2024,WM1,wiper_blade,168
28-02-2024,WM2,air_filter,207
28-02-2024,WM2,brake_pad_left,145
28-02-2024,WM2,brake_pad_right,199
28-02-2024,WM2,engine_oil_filter,204
28-02-2024,WM2,fuel_filter,240
28-02-2024,WM2,wiper_blade,235
28-02-2024,WM3,air_filter,147
28-02-2024,WM3,brake_pad_left,199
28-02-2024,WM3,brake_pad_right,266
28-02-2024,WM3,engine_oil_filter,228
28-02-2024,WM3,fuel_filter,179
28-02-2024,WM3,wiper_blade,299
28-02-2024,WM4,air_filter,189
28-02-2024,WM4,brake_pad_left,236
28-02-2024,WM4,brake_pad_right,230
28-02-2024,WM4,engine_oil_filter,263
28-02-2024,WM4,fuel_filter,197
28-02-2024,WM4,wiper_blade,260
29-02-2024,WM1,air_filter,185
29-02-2024,WM1,brake_pad_left,244
29-02-2024,WM1,brake_pad_right,215
29-02-2024,WM1,engine_oil_filter,260
29-02-2024,WM1,fuel_filter,147
29-02-2024,WM1,wiper_blade,315
29-02-2024,WM2,air_filter,238
29-02-2024,WM2,brake_pad_left,206
29-02-2024,WM2,brake_pad_right,273
29-02-2024,WM2,engine_oil_filter,254
29-02-2024,WM2,fuel_filter,205
29-02-2024,WM2,wiper_blade,246
29-02-2024,WM3,air_filter,214
29-02-2024,WM3,brake_pad_left,190
29-02-2024,WM3,brake_pad_right,283
29-02-2024,WM3,engine_oil_filter,196
29-02-2024,WM3,fuel_filter,190
29-02-2024,WM3,wiper_blade,281
29-02-2024,WM4,air_filter,155
29-02-2024,WM4,brake_pad_left,215
29-02-2024,WM4,brake_pad_right,165
29-02-2024,WM4,engine_oil_filter,176
29-02-2024,WM4,fuel_filter,194
29-02-2024,WM4,wiper_blade,272
01-03-2024,WM1,air_filter,251
01-03-2024,WM1,brake_pad_left,186
01-03-2024,WM1,brake_pad_right,225
01-03-2024,WM1,engine_oil_filter,245
01-03-2024,WM1,fuel_filter,150
01-03-2024,WM1,wiper_blade,299
01-03-2024,WM2,air_filter,127
01-03-2024,WM2,brake_pad_left,276
01-03-2024,WM2,brake_pad_right,176
01-03-2024,WM2,engine_oil_filter,198
01-03-2024,WM2,fuel_filter,239
01-03-2024,WM2,wiper_blade,271
01-03-2024,WM3,air_filter,308
01-03-2024,WM3,brake_pad_left,178
01-03-2024,WM3,brake_pad_right,180
01-03-2024,WM3,engine_oil_filter,283
01-03-2024,WM3,fuel_filter,253
01-03-2024,WM3,wiper_blade,351
01-03-2024,WM4,air_filter,224
01-03-2024,WM4,brake_pad_left,225
01-03-2024,WM4,brake_pad_right,233
01-03-2024,WM4,engine_oil_filter,240
01-03-2024,WM4,fuel_filter,264
01-03-2024,WM4,wiper_blade,316
02-03-2024,WM1,air_filter,297
02-03-2024,WM1,brake_pad_left,270
02-03-2024,WM1,brake_pad_right,234
02-03-2024,WM1,engine_oil_filter,275
02-03-2024,WM1,fuel_filter,253
02-03-2024,WM1,wiper_blade,306
02-03-2024,WM2,air_filter,173
02-03-2024,WM2,brake_pad_left,222
02-03-2024,WM2,brake_pad_right,174
02-03-2024,WM2,engine_oil_filter,137
02-03-2024,WM2,fuel_filter,273
02-03-2024,WM2,wiper_blade,249
02-03-2024,WM3,air_filter,200
02-03-2024,WM3,brake_pad_left,172
02-03-2024,WM3,brake_pad_right,258
02-03-2024,WM3,engine_oil_filter,313
02-03-2024,WM3,fuel_filter,199
02-03-2024,WM3,wiper_blade,275
02-03-2024,WM4,air_filter,211
02-03-2024,WM4,brake_pad_left,278
02-03-2024,WM4,brake_pad_right,178
02-03-2024,WM4,engine_oil_filter,238
02-03-2024,WM4,fuel_filter,192
02-03-2024,WM4,wiper_blade,337
03-03-2024,WM1,air_filter,146
03-03-2024,WM1,brake_pad_left,209
03-03-2024,WM1,brake_pad_right,237
03-03-2024,WM1,engine_oil_filter,242
03-03-2024,WM1,fuel_filter,248
03-03-2024,WM1,wiper_blade,258
03-03-2024,WM2,air_filter,288
03-03-2024,WM2,brake_pad_left,262
03-03-2024,WM2,brake_pad_right,255
03-03-2024,WM2,engine_oil_filter,279
03-03-2024,WM2,fuel_filter,274
03-03-2024,WM2,wiper_blade,228
03-03-2024,WM3,air_filter,218
03-03-2024,WM3,brake_pad_left,187
03-03-2024,WM3,brake_pad_right,316
03-03-2024,WM3,engine_oil_filter,236
03-03-2024,WM3,fuel_filter,198
03-03-2024,WM3,wiper_blade,176
03-03-2024,WM4,air_filter,292
03-03-2024,WM4,brake_pad_left,190
03-03-2024,WM4,brake_pad_right,145
03-03-2024,WM4,engine_oil_filter,257
03-03-2024,WM4,fuel_filter,306
03-03-2024,WM4,wiper_blade,227
04-03-2024,WM1,air_filter,220
04-03-2024,WM1,brake_pad_left,209
04-03-2024,WM1,brake_pad_right,230
04-03-2024,WM1,engine_oil_filter,288
04-03-2024,WM1,fuel_filter,198
04-03-2024,WM1,wiper_blade,269
04-03-2024,WM2,air_filter,311
04-03-2024,WM2,brake_pad_left,212
04-03-2024,WM2,brake_pad_right,119
04-03-2024,WM2,engine_oil_filter,204
04-03-2024,WM2,fuel_filter,301
04-03-2024,WM2,wiper_blade,196
04-03-2024,WM3,air_filter,213
04-03-2024,WM3,brake_pad_left,217
04-03-2024,WM3,brake_pad_right,207
04-03-2024,WM3,engine_oil_filter,268
04-03-2024,WM3,fuel_filter,287
04-03-2024,WM3,wiper_blade,345
04-03-2024,WM4,air_filter,260
04-03-2024,WM4,brake_pad_left,234
04-03-2024,WM4,brake_pad_right,244
04-03-2024,WM4,engine_oil_filter,290
04-03-2024,WM4,fuel_filter,157
04-03-2024,WM4,wiper_blade,269
05-03-2024,WM1,air_filter,210
05-03-2024,WM1,brake_pad_left,173
05-03-2024,WM1,brake_pad_right,235
05-03-2024,WM1,engine_oil_filter,244
05-03-2024,WM1,fuel_filter,207
05-03-2024,WM1,wiper_blade,164
05-03-2024,WM2,air_filter,280
05-03-2024,WM2,brake_pad_left,270
05-03-2024,WM2,brake_pad_right,268
